id,study_id,study_DOI,recomputation_status,stat_test,reported_result,p_value,p_operator,p_sidedness,t_value,t_df,f_value,f_df1,f_df2,z_value,chi2_value,chi2_df,r_value,n1,n2,n_total,n_eff,effect_size_type,effect_size_value,estimate,se_estimate,raw_data_file,raw_variable_names,model_formula,contrast_direction,extraction_note
16,study_22,10.1177/14757257231163482,recomputed_from_original_author_aggregate_variables,repeated_measures_anova,"F(1, 23) = 50.76, p < .001, eta_p2 = .688",2.9509551043422726e-07,<,omnibus,7.12450845249377,23,50.758620689655174,1,23,NA,NA,NA,NA,NA,NA,24,24,eta_p2,0.6881720430107527,4,0.5614422421802155,data/raw/study_22/Data_CombinedApproach_220523.sav,Vor_EU_All; PT_EU_All,SPSS GLM Vor_EU_All PT_EU_All /WSFACTOR = Zeitpunkt 2 Polynomial /WSDESIGN = Zeitpunkt,post-training epistemic-beliefs declarative knowledge minus pre-training epistemic-beliefs declarative knowledge,"The original SPSS syntax runs GLM on the saved author aggregate variables Vor_EU_All and PT_EU_All. Listwise deletion on these variables gives n = 24, pre M = 7.125 (SD = 3.468022), post M = 11.125 (SD = 2.559084), F(1, 23) = 50.758621, p = 2.95096e-07, eta_p2 = 0.688172."
