"id","study_id","study_DOI","recomputation_status","stat_test","reported_result","p_value","p_operator","p_sidedness","t_value","t_df","f_value","f_df1","f_df2","z_value","chi2_value","chi2_df","r_value","n1","n2","n_total","n_eff","effect_size_type","effect_size_value","estimate","se_estimate","raw_data_file","raw_variable_names","model_formula","contrast_direction","extraction_note"
27,"study_40","10.1037/stl0000412","recomputed_from_author_lavaan_models","chi_square_difference","Delta chi-square(2) = 10.31, p < .01",0.00577128301535579,"<","omnibus",NA,NA,NA,NA,NA,NA,10.309721727,2,NA,180,190,370,NA,"none",NA,NA,NA,"data/raw/study_40/Wood_and_Cross_2024_Final_Data_deidentified.csv","opt_in; p_tot1; p_tot2; p_tot3; p_tot4; p_tot5","lavaan latent-basis growth model: i =~ 1*p_tot1 + ... + 1*p_tot5; s =~ 0*p_tot1 + m/NA*p_tot2 + 1*p_tot3 + NA*p_tot4 + NA*p_tot5","Model 7 versus Model 8: intervention-related post-intervention trajectory differences beyond group mean-structure differences","Recomputed from the author's lavaan latent-basis models using p_tot1-p_tot5 and opt_in. Model 7 is lb_fit3: lb_growth_par with group-specific means and post-intervention loadings, under the parallel pre-intervention loading assumption. Model 8 is lb_fit4: lb_growth with group-specific mean structure but loadings constrained equal across opt-in groups. lavaan::lavTestLRT(lb_fit3, lb_fit4) gave Model 7 chi-square = 25.579863, df = 23; Model 8 chi-square = 35.889584, df = 25; chi-square difference = 10.309722, df difference = 2, p = 0.00577128. n_total = 370; opt-out n = 180; opt-in n = 190."
